label,url,filepath,width,height
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_5eRkKW-pDcKNjlUL3bIWDaXIUUcO0Qzowg&s,image_dataset/Cars/Cars_19.jpg,320,157
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnBPeEfL_vLbVkcO3x9sH2STThXbPfwqsItA&s,image_dataset/Cars/Cars_20.jpg,275,183
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXKI8MGADtiA0ZrP1Vq4flUUHgkDe43mD0Ig&s,image_dataset/Cars/Cars_21.jpg,275,183
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRScCnGvApNOLIZZPc6kw5C-0ePVAcFf8L6rQ&s,image_dataset/Cars/Cars_22.jpg,275,183
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlWlA6lqaK-ZL3gI1wOQaxN3qDT5LoBSEkxA&s,image_dataset/Cars/Cars_23.jpg,300,168
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzyXDgmDxSTD6GfOkPuh6PaIl5tW6DFKzPfQ&s,image_dataset/Cars/Cars_24.jpg,300,168
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtWKSqCSE7yAI8k9TGKABWMqCOtRHJIDf5sQ&s,image_dataset/Cars/Cars_25.jpg,225,225
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzSF40Mi47XZ8Qz9fsfBdldfnlWQ66A8MjtnEZIiwj&s=0,image_dataset/Cars/Cars_26.jpg,50,50
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDHYAyH1AfYoS2fi4xPmxESEqdW1JjQjSHMSGNlLcmn26iHzLFpmp-&s=0,image_dataset/Cars/Cars_27.jpg,50,50
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSymHUKjhoSrmT7KppJZFMzTODIiAvepYv1LsVZd456_Sbm-1e6eagh&s=0,image_dataset/Cars/Cars_28.jpg,50,50
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-fFdTLqMc7AImwrn1ZieGdtUdmymkEiudVg&s,image_dataset/Cars/Cars_29.jpg,225,225
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRDgsPhTQZjex9Wa4iSm96YFxk3v_XzIErmA&s,image_dataset/Cars/Cars_30.jpg,318,159
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmml6dPZfL_psv4177ZSCVa_pEYPJGamKsMw&s,image_dataset/Cars/Cars_31.jpg,300,168
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9Lkq4kfTviGNqSuTzPd8OA7thMDUhUOJv_w&s,image_dataset/Cars/Cars_32.jpg,300,168
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaKE-hm_z8KgVN9DMxfkXMFkUXgMD2Zk2mkw&s,image_dataset/Cars/Cars_33.jpg,225,225
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFhrSA49hdBV8Nq65jvSEeaUwrmH_2CbZe9g&s,image_dataset/Cars/Cars_34.jpg,212,238
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3AF7FQj5hZX1QMTCxlC9PKeqQ4EJwiU_T1Q&s,image_dataset/Cars/Cars_35.jpg,296,170
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCUPtbwG6USYfzzFxS4fE8gehhGJwrEz9wug&s,image_dataset/Cars/Cars_36.jpg,225,225
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtLihlrs9KphT95dvMQqhQvfBVZ_j33kcQHA&s,image_dataset/Cars/Cars_37.jpg,275,183
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFQjpiyqBwXOlA42-5OTJPG3CKw8lNn-3Ahw&s,image_dataset/Cars/Cars_38.jpg,287,175
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKlHtr_8iAi7-rlLCJ_i4YawtX9oU8_I4t6w&s,image_dataset/Cars/Cars_39.jpg,300,168
Cars,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSs1sujLfs36Ha7XdWOtVbwIFzrsim0Dzed7w&s,image_dataset/Cars/Cars_40.jpg,300,168
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIf3b6jVI5jgOF0TJ9iNIlDU55TNwwh_ZD3X-peVlGowEGW978M13bNNZt&s,image_dataset/Bikes/Bikes_1.jpg,46,46
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqV9rm_kt4qP_vdXMhHES6jb7Xrxq5wJxWVA&s,image_dataset/Bikes/Bikes_2.jpg,275,183
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQswQvhiMv4YCPs-3kTZK168vw_WWx9E9pNag&s,image_dataset/Bikes/Bikes_3.jpg,278,181
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQj76MexBGPKZYhYSRp_mAlrp5v7MRfRKZ9xQ&s,image_dataset/Bikes/Bikes_4.jpg,275,183
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTG0t__1LeSrGT3MNeD-elEzbDPGTJyIn89Gw&s,image_dataset/Bikes/Bikes_5.jpg,275,183
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMUdtdKGT97RTIiIu5lJ4jeyCpGhf4I3g85g&s,image_dataset/Bikes/Bikes_6.jpg,275,183
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6LteJWJgT8-TNI31-vvktgINL63W9wSLlpw&s,image_dataset/Bikes/Bikes_7.jpg,168,299
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTAhUcFYbQMyDvprU6Ae5WuYz1Y6wYcJdrtLw&s,image_dataset/Bikes/Bikes_8.jpg,168,300
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUBrwv8BSDG-qqoWgJgcPHcSm1OtKHjothxg&s,image_dataset/Bikes/Bikes_9.jpg,275,183
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZGO70V_H2sU11VVX1hXxuZJfOOJCCEP6tuQ&s,image_dataset/Bikes/Bikes_10.jpg,275,183
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ0hj3Exid7e4l5J2cGGxNe0VBoF0WralDCzg&s,image_dataset/Bikes/Bikes_11.jpg,298,169
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRL7FCBPMFBUM8LsJrnaA0xT105jRjHqwpDzg&s,image_dataset/Bikes/Bikes_12.jpg,275,183
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2YJdsVNxXtPGGt8hgtdHmPkSCEiwMsxw0pw&s,image_dataset/Bikes/Bikes_13.jpg,225,225
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOoFHhOa_xzfWS2wlLrKCRYMp9B9XPbf9ZXA&s,image_dataset/Bikes/Bikes_14.jpg,256,196
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQeNPwu0UE8EG07ZNTKITl2Pf6P12WtFB8BWA&s,image_dataset/Bikes/Bikes_15.jpg,300,168
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8uTfv5mGs2JO9dfnD6kr86TL3wGURDsfPkg&s,image_dataset/Bikes/Bikes_16.jpg,275,183
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBsrjc7cBswlTtNtWxYowKo3i7gG_RWXssfQ&s,image_dataset/Bikes/Bikes_17.jpg,300,168
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSa2dIHFadFi8DC4XQhV6dnCoHIetxnk70maQ&s,image_dataset/Bikes/Bikes_18.jpg,300,168
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJXcqNO1PTYFtM7hMR--Ger19AdINDR9etOw&s,image_dataset/Bikes/Bikes_19.jpg,275,183
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVfuE5yAA1_ZKgkMnySKcMPKZiDvLOGdmtWw&s,image_dataset/Bikes/Bikes_20.jpg,301,167
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTx6ExOOwt6I9GkKDsiGsalqLUWtYVu1sR6g&s,image_dataset/Bikes/Bikes_21.jpg,318,159
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW9RLKs6K0ONV5d-7ZpY1dDBDZkepaQDqNPsi_jS_z&s=0,image_dataset/Bikes/Bikes_22.jpg,50,50
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQz3Fbt_j2gu4Tw4JXXQL6oJcswd2uEMqBWgkmakBsjNHK6XBhImA1&s=0,image_dataset/Bikes/Bikes_23.jpg,50,50
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuOUlE_JgxkgDDKA-mhk1dfMQ6Gp5tU1BBpuu_EAX3&s=0,image_dataset/Bikes/Bikes_24.jpg,50,50
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRT1ttImUbksazX4dbccb6C__JZu7Ypc6zL7A&s,image_dataset/Bikes/Bikes_25.jpg,287,175
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-wcvqU4Hw40Mx833A0co059qKcpgeHLw5mw&s,image_dataset/Bikes/Bikes_26.jpg,306,165
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZY1J0iESOFeCKZrlZ74ot--1AqHM26plEpQ&s,image_dataset/Bikes/Bikes_27.jpg,225,225
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-3osXRoEXBnBiQJ2A8die6NSeb5Etsmql_A&s,image_dataset/Bikes/Bikes_28.jpg,312,161
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTREn6UMZ5Q6SRcX-roZbSCbN5Xp_QFzwBgrQ&s,image_dataset/Bikes/Bikes_29.jpg,300,168
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMUz4F0VcfADarWpibXz2jTLSHsVEstdSo6Q&s,image_dataset/Bikes/Bikes_30.jpg,310,162
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwJfx2IhXvLUcn7vRgZP_MzgiGYMjn-VOgPg&s,image_dataset/Bikes/Bikes_31.jpg,360,140
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRX0mh8QYSjJNGRb_sZm4wqbqe0v6jsBHrfUw&s,image_dataset/Bikes/Bikes_32.jpg,225,225
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUh_HvMM7ztM5rDrvBOkLEcGsikKrm723Y8Q&s,image_dataset/Bikes/Bikes_33.jpg,300,168
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQs7JynLlZP2N5G7xhofsnfpChOtm9Ipdv1CA&s,image_dataset/Bikes/Bikes_34.jpg,318,159
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoWfJNEdv1Mze3eaPolehZUSp04C_AHwnB5Q&s,image_dataset/Bikes/Bikes_35.jpg,225,225
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTX0fcrPEc9TArLn-LjWkUhfvcD7ViJBqgTQA&s,image_dataset/Bikes/Bikes_36.jpg,318,159
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4qGEAwY7_FJ87DA752b5RRZtaBUhaF_lg2w&s,image_dataset/Bikes/Bikes_37.jpg,225,225
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ0k2HH6sO1pRrNH_yEwgav2nPRzRHotTVlkw&s,image_dataset/Bikes/Bikes_38.jpg,274,184
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWkg60HZfABEkaD05lwMjh7QZYNKcfJEcexQ&s,image_dataset/Bikes/Bikes_39.jpg,291,173
Bikes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4hMU7Ghc4AZrPDRPvViXbiWwRHROY8e0Y3Q&s,image_dataset/Bikes/Bikes_40.jpg,275,183
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrMtL2l1goW1AFo2qjRvMde0MRfXAgNImNwe--N8ezaSLN3m_1DbBcn2vm&s,image_dataset/Flowers/Flowers_1.jpg,46,54
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbHPF0oDbhI0pyfIdm5Y-RozcufX9NNFZIGg&s,image_dataset/Flowers/Flowers_2.jpg,184,274
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKu3DTL8iX7dCK8S90MtHISZPTj7gUK4OHNw&s,image_dataset/Flowers/Flowers_3.jpg,201,251
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR77xGIoe-cYX-PqEJ2_IzwLgUv9O5twcteOg&s,image_dataset/Flowers/Flowers_4.jpg,285,177
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZlD1H8riV1UhxkMKBwNhoV1K98E6UVEUVTQ&s,image_dataset/Flowers/Flowers_5.jpg,184,273
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRETFFhh-YHOn9tsOchKWBEHBL7X2XQspZcXg&s,image_dataset/Flowers/Flowers_6.jpg,300,168
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3RRHgocYNTVviczxxJDt4DPyomMYao-syMA&s,image_dataset/Flowers/Flowers_7.jpg,194,259
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXltbLEAbwE6h11wmktL-UZgckRJ90fe5_BA&s,image_dataset/Flowers/Flowers_8.jpg,275,183
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpx4cg0deIazRjiWi1Zixyoy3I7ju66UbjhQ&s,image_dataset/Flowers/Flowers_9.jpg,201,251
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwRHz6sAWjvYJLnmyxPUj4CFZOh9p1T48o2w&s,image_dataset/Flowers/Flowers_10.jpg,300,168
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxX1KAnTJwjX1G6BCinsyZGTrQeh0C-IkhTA&s,image_dataset/Flowers/Flowers_11.jpg,194,259
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDkLGk0_tPsIRfyhbhAHAhrdZxldJM1H4Fvg&s,image_dataset/Flowers/Flowers_12.jpg,271,186
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuIrtcrONvcWI7c7xJ9OGxAOdkQsUWAsqqog&s,image_dataset/Flowers/Flowers_13.jpg,275,183
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTX3VMfcRU2tN3b8rlqaZcJlJnwK-Qd3gAExw&s,image_dataset/Flowers/Flowers_14.jpg,201,251
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQm5ux0wtRHm9q7nQDlbsPqQnIaQB2ZO2cX7Q&s,image_dataset/Flowers/Flowers_15.jpg,225,225
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTE8_0K3GmKjIncEprqWAKll_73DaBzDqWE6w&s,image_dataset/Flowers/Flowers_16.jpg,308,164
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5AM-Iw16HBVBSF3J9Jao-cDIv188vfhz8ww&s,image_dataset/Flowers/Flowers_17.jpg,300,168
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQIPBuTirx0lEVBKvDCtqzvG_-qsSAhXkreQ&s,image_dataset/Flowers/Flowers_18.jpg,275,183
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIB2cITr6ZiQ5v1cY06Vtzn6DwNKxjqM5L-g&s,image_dataset/Flowers/Flowers_19.jpg,410,123
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQK--Wqx5wRLG1lqi7PWzOJDeujdQJvZnFsxjCUutlh&s=0,image_dataset/Flowers/Flowers_20.jpg,50,50
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNS6xZqtRLc2Zb5vCtecnoT74Kdw0aP7TNNarcnQmX883AW5-eIVGm&s=0,image_dataset/Flowers/Flowers_21.jpg,50,50
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTC0liNDtiu1jo_nfnPeTYb3JN2PGhxennbc467nJgicXMoUFecX-tW&s=0,image_dataset/Flowers/Flowers_22.jpg,50,50
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9KXRrXxWgbEddairp-jpVYuC9Y9wD298AHA&s,image_dataset/Flowers/Flowers_23.jpg,320,157
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5PPXIdyE_iSTup72MdYMdT7Fyvrbuq36LDQ&s,image_dataset/Flowers/Flowers_24.jpg,389,129
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbe_oZXWamm9F_610g4KaL2ZNJ7PCn8n7kkA&s,image_dataset/Flowers/Flowers_25.jpg,275,183
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRgU_jHWAf46TsEm9fbimJ-iMpBJu03tPm11A&s,image_dataset/Flowers/Flowers_26.jpg,286,176
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzUIZBBZUAb2_Jha6JTLDj_6qxUgc4IuJVFQ&s,image_dataset/Flowers/Flowers_27.jpg,342,147
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8EWeSxpdaLucY386j7n5L1In_Txl3dnCkvQ&s,image_dataset/Flowers/Flowers_28.jpg,183,275
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRbULdLJNv4WOpg6Zi0PpQBCTZBRuOmLku78g&s,image_dataset/Flowers/Flowers_29.jpg,300,168
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1VzE2R-xXlWt0-KAFMPx3U7MPiobicdFXxA&s,image_dataset/Flowers/Flowers_30.jpg,259,194
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_yMHE-pdZNTgWXRlC6SffX_Wx2KbgiqApQg&s,image_dataset/Flowers/Flowers_31.jpg,299,168
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTU-Is0-kFHy82Yl0e0Q4nIbkRMskquXHm8nQ&s,image_dataset/Flowers/Flowers_32.jpg,255,198
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVPkEymCr7eLM9i40tST5C1K2UzxDrG7qfUw&s,image_dataset/Flowers/Flowers_33.jpg,225,225
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9NKkdCFl6zIufkvpSWkRQyxn6S8PUOqbPOg&s,image_dataset/Flowers/Flowers_34.jpg,301,167
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStxVuLN0ttLgbPZ0HBjiXhYRe70S-w1anCLg&s,image_dataset/Flowers/Flowers_35.jpg,300,168
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsQuWnsCBUlgigWlvMXt-Y4jhmQdhusYTbOA&s,image_dataset/Flowers/Flowers_36.jpg,299,168
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcToknVufmNU6lKI7NP-dtMwthywZxRD_2OP2w&s,image_dataset/Flowers/Flowers_37.jpg,225,225
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4jirGRGIwfR6QqipKiqIN3-a_TTyT9HXrfQ&s,image_dataset/Flowers/Flowers_38.jpg,194,259
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzu9-7zisDiYM4QSRkfful06vi2hnb2aI7Vw&s,image_dataset/Flowers/Flowers_39.jpg,225,225
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwiVo8Su8yH6yJ_dK4C1cI4gx35oJDy5HcOA&s,image_dataset/Flowers/Flowers_40.jpg,275,183
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVFlOD2DRGfZYQk3nmImLHTiUqgHUR91GhHA&s,image_dataset/Flowers/Flowers_41.jpg,194,259
Flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSUZ-16P7zMaA8HM1LBlgr-f49TVXjMLFPiKg&s,image_dataset/Flowers/Flowers_42.jpg,194,259
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpBu5TDGzzKt9czCo5uNj9IRZbKUxvPTHvI0RcckBpQAsPCMMEweGajscg&s,image_dataset/Mountains/Mountains_1.jpg,69,46
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQzi0J8fgQezu2HrJQcfA_jVaCUt7uiVwOh-Q&s,image_dataset/Mountains/Mountains_2.jpg,300,168
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRsj7uIXPDJS1QsygVL3dWEnYhqYkY5Wcm8iA&s,image_dataset/Mountains/Mountains_3.jpg,225,225
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHVaQp1DYhf2JifOd4VbuK5TnyRPmLsmxByA&s,image_dataset/Mountains/Mountains_4.jpg,304,166
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmYBj1ql1CJ8sij5JwZzAjvekF-Nu9XrK6Tg&s,image_dataset/Mountains/Mountains_5.jpg,300,168
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTUYLfecznF00I7-iw9aMDP6W__Qmy-qc8y1w&s,image_dataset/Mountains/Mountains_6.jpg,282,179
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQb58fFQopV8VGaRZw8FJcs07mslex01wQZMA&s,image_dataset/Mountains/Mountains_7.jpg,223,226
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTNozPdlkTGfWONWc9QymnbpOjFSeOXNJStw&s,image_dataset/Mountains/Mountains_8.jpg,300,168
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKFsu0H9AS8nXnQJgYS10vBGCExQODCaPA-Q&s,image_dataset/Mountains/Mountains_9.jpg,275,183
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKjFFdCwQiLVbLNoMqFTfoJzaDlPDL72SRcg&s,image_dataset/Mountains/Mountains_10.jpg,275,183
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSUS69dnwk61jNurN_4kZU0mp5WqOupnhNrqg&s,image_dataset/Mountains/Mountains_11.jpg,320,157
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTOb8DuzLgRzm5tBc5_8TkBGz1VYDxWw3kdlg&s,image_dataset/Mountains/Mountains_12.jpg,276,183
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSh_4E7wk_YkB2A0_iFv7eqWZ-_Ajkg67pKsg&s,image_dataset/Mountains/Mountains_13.jpg,275,183
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRO-B44WF0ggxCiRryqvCX1RVpXn3vprq4eVw&s,image_dataset/Mountains/Mountains_14.jpg,308,164
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQP7FuA2twsot9mAeRPHQAtieFUWumF-DP_rg&s,image_dataset/Mountains/Mountains_15.jpg,300,168
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxRO16uUDF3xu4Z6uAokjFE29B3RZGAt_WJA&s,image_dataset/Mountains/Mountains_16.jpg,275,183
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZT7SMQjXB38yBzjRFiGYtnSRoYLHuhCoD5A&s,image_dataset/Mountains/Mountains_17.jpg,351,144
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScUr6R_UGcXnF-L3TyMCASASWP2JtMo513QQ&s,image_dataset/Mountains/Mountains_18.jpg,222,227
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUr4_AVK1AsmFMrxUtN4oG7tJbmmkIBaoJZw&s,image_dataset/Mountains/Mountains_19.jpg,194,259
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2tcE8GiPLH6IYra7pJ6x-V4Vf8iFp2qxp0A&s,image_dataset/Mountains/Mountains_20.jpg,275,183
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMZ-e1K3X5tiF3NPCdzY8pEkztkTTlWEuARg&s,image_dataset/Mountains/Mountains_21.jpg,311,162
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKyTPxgtmvRqSaqrRZObbd4BwZMfJqHmBA5Q&s,image_dataset/Mountains/Mountains_22.jpg,225,225
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlCKfHOoq-VlrPGs9OqGOUystXfaQXT3Ttpg&s,image_dataset/Mountains/Mountains_23.jpg,275,183
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSE-FwLdqh3bcbisLiIew-A0HQv6ZJiVt0fZA&s,image_dataset/Mountains/Mountains_24.jpg,275,183
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVNOakzSkVOm7ZV-bLZpzNtSBNzcsGtMlhEeAAmBxa&s=0,image_dataset/Mountains/Mountains_25.jpg,50,50
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQIbJR4gHJK8E4TU2-H3EYw5aW40QTOx8w6jqWosLrfUdyeBr2Zxkkz&s=0,image_dataset/Mountains/Mountains_26.jpg,50,50
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGJFGyUkgThVKXwchHkwh6ZDGS_JIPA5f4k76pWvI8IGohiPcv3UME&s=0,image_dataset/Mountains/Mountains_27.jpg,50,50
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSw4uLJm6uzRQFReDf7BcAOKG7SJGxl2oxL-A&s,image_dataset/Mountains/Mountains_28.jpg,275,183
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4AXT1HNSgzE96EhJ5va1S19HWHP3-dQDU3Q&s,image_dataset/Mountains/Mountains_29.jpg,300,168
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5rZIxfgzZoLoXPKrECL2VEaDx3Y2o_5vQEw&s,image_dataset/Mountains/Mountains_30.jpg,225,225
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTX1yliAS7aSzH8bBu_Dv1pdDmnMaPQtf8gWQ&s,image_dataset/Mountains/Mountains_31.jpg,372,135
Mountains,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4qfGj8xxWxJLAlrh_xmUvoCujYfSwywV3Kg&s,image_dataset/Mountains/Mountains_32.jpg,332,152
